ages,list_price,num_reviews,piece_count,play_star_rating,review_difficulty,star_rating,theme_name,val_star_rating,country,Id
23,28.3929,8,217,4.1,2,3.6,38,4.1,17,7360
23,35.598,6,341,4.4,2,4.3,38,4.2,4,7361
16,24.3878,8,144,4.4,2,4.3,6,4.0,6,7362
0,12.1878,3,122,2.7,4,4.0,4,3.0,0,7363
18,15.587,1,80,5.0,2,5.0,15,5.0,16,7364
26,53.88,8,631,4.7,2,4.8,39,4.3,7,7365
22,30.439,1,200,5.0,0,5.0,8,5.0,9,7366
2,158.5878,7,1151,4.0,1,4.9,39,4.7,14,7367
26,67.0878,7,521,4.7,0,4.3,38,5.0,2,7368
16,5.4522,1,62,5.0,5,5.0,17,5.0,3,7369
13,25.398000000000003,2,100,5.0,2,5.0,21,4.5,4,7370
17,60.9878,1,266,5.0,1,5.0,21,5.0,0,7371
19,32.9278,6,229,4.4,2,4.7,25,5.0,13,7372
13,12.1878,8,47,3.9,4,4.0,21,3.9,8,7373
8,141.9929,337,1334,4.3,1,4.7,9,4.5,17,7374
16,18.2878,1,126,5.0,2,5.0,6,4.0,19,7375
23,42.6878,12,366,4.5,2,4.8,33,4.4,10,7376
13,23.3922,3,94,4.7,0,4.7,21,4.7,3,7377
5,67.152,24,780,4.4,0,4.7,1,4.3,5,7378
8,268.3878,228,4295,4.2,1,4.8,9,4.6,14,7379
13,28.0478,1,125,5.0,5,4.0,21,4.0,12,7380
23,19.5078,10,161,4.7,2,4.9,33,4.7,8,7381
23,13.4078,2,176,4.5,2,4.5,39,4.5,8,7382
19,75.9924,8,622,4.6,0,4.1,17,3.3,1,7383
5,146.339,23,1032,3.6,0,4.6,1,4.3,9,7384
13,24.3878,1,110,0.0,2,4.0,21,0.0,0,7385
15,4.186,14,7,4.5,4,4.6,27,4.3,11,7386
23,22.087,3,179,5.0,2,5.0,33,5.0,16,7387
11,32.9278,0,29,0.0,5,0.0,13,0.0,6,7388
18,439.1878,2,4900,5.0,2,5.0,32,5.0,9,7389
19,19.99,3,188,4.0,2,4.3,34,4.0,20,7390
2,109.7878,12,1098,4.0,0,4.8,39,4.6,2,7391
19,103.639,5,701,4.0,0,4.0,15,3.8,9,7392
22,21.9478,9,205,4.5,0,4.8,8,4.3,13,7393
29,93.9278,7,519,5.0,0,4.7,34,3.7,19,7394
14,6.0878,5,66,4.5,2,4.8,7,4.5,19,7395
0,10.1322,1,135,1.0,4,4.0,4,3.0,3,7396
13,60.9878,0,150,0.0,5,0.0,21,0.0,13,7397
8,426.9878,43,5923,3.9,1,4.8,9,4.5,14,7398
19,12.1878,6,109,4.8,2,4.8,34,4.8,15,7399
28,79.2878,2,646,5.0,5,4.5,16,3.0,8,7400
11,60.9878,0,71,0.0,5,0.0,13,0.0,6,7401
0,12.1878,2,108,3.5,2,5.0,4,4.0,19,7402
29,170.7878,34,1376,4.0,1,4.3,34,3.8,0,7403
5,81.7278,7,597,3.7,0,4.9,1,4.4,6,7404
29,99.99,17,1140,4.9,1,4.9,28,4.9,20,7405
16,18.2878,1,126,5.0,2,5.0,6,4.0,14,7406
16,12.1878,1,78,4.0,2,5.0,6,4.0,8,7407
20,12.1878,1,68,4.0,4,4.0,29,3.0,2,7408
29,93.5922,39,863,4.2,0,4.4,34,4.4,3,7409
13,18.258,2,67,5.0,0,5.0,21,5.0,4,7410
19,16.785999999999998,7,141,4.0,2,4.1,37,4.4,11,7411
23,22.087,19,181,4.7,2,4.9,33,4.8,16,7412
23,18.2878,1,56,5.0,2,5.0,12,5.0,10,7413
4,179.3922,22,2595,4.5,0,4.7,39,4.7,3,7414
23,36.5878,3,308,5.0,0,4.7,29,4.3,0,7415
5,67.0878,24,780,4.4,0,4.7,1,4.3,12,7416
19,36.5878,7,289,3.8,2,4.1,17,3.7,2,7417
22,60.9878,0,397,0.0,5,0.0,3,0.0,10,7418
22,24.3878,1,225,5.0,2,4.0,8,4.0,0,7419
23,18.2878,19,181,4.7,2,4.9,33,4.8,12,7420
9,24.3878,0,80,0.0,5,0.0,13,0.0,8,7421
22,42.6878,2,374,4.0,2,3.5,8,4.0,2,7422
14,6.0878,8,78,4.6,4,4.8,7,5.0,12,7423
23,18.2878,0,56,0.0,5,0.0,12,0.0,10,7424
26,109.7878,3,836,5.0,0,4.7,34,3.7,19,7425
29,103.6878,11,1202,4.7,0,4.5,38,4.4,10,7426
16,36.5878,8,257,4.2,0,3.9,6,3.8,8,7427
13,24.3878,0,115,0.0,5,0.0,21,0.0,13,7428
14,42.6878,2,900,3.5,5,4.5,7,4.5,13,7429
16,19.4922,7,174,4.3,2,4.4,6,4.2,3,7430
23,37.9924,11,293,4.9,0,4.7,37,4.6,1,7431
0,19.4922,1,240,3.0,2,5.0,4,5.0,3,7432
16,12.0,85,2,4.1,4,3.5,6,2.3,7,7433
13,34.7971,3,94,4.7,0,4.7,21,4.7,18,7434
11,76.986,0,104,0.0,5,0.0,13,0.0,11,7435
29,134.1878,15,1403,4.5,0,4.8,38,4.8,6,7436
20,12.1878,1,48,5.0,4,5.0,38,5.0,14,7437
19,15.6,25,117,4.3,4,4.6,34,4.3,7,7438
26,109.7878,9,643,4.4,0,4.8,37,3.5,14,7439
29,121.9878,4,1053,4.0,0,4.0,37,3.8,2,7440
5,91.4878,142,898,3.9,0,3.8,9,3.7,13,7441
19,60.9878,6,589,4.8,2,4.5,17,4.0,13,7442
26,91.439,12,457,4.4,2,4.3,34,3.6,9,7443
23,19.5078,12,196,4.5,2,4.6,33,4.4,8,7444
19,54.8878,3,322,4.7,2,4.3,15,4.3,6,7445
13,30.3924,0,149,0.0,5,0.0,21,0.0,1,7446
13,12.1878,1,75,5.0,5,5.0,21,5.0,14,7447
23,18.2878,3,163,5.0,2,5.0,33,5.0,0,7448
16,55.986,16,337,3.6,2,3.3,6,2.7,11,7449
19,23.952,1,223,5.0,5,5.0,17,5.0,5,7450
23,27.6,2,198,4.0,5,4.5,37,4.0,7,7451
26,73.1878,12,457,4.4,2,4.3,34,3.6,13,7452
26,93.9278,51,691,4.8,0,4.7,34,4.4,10,7453
11,37.6971,2,57,5.0,0,5.0,13,5.0,18,7454
19,36.5878,6,229,4.4,2,4.7,25,5.0,19,7455
0,12.1878,2,108,3.5,2,5.0,4,4.0,15,7456
23,42.6878,11,293,4.9,0,4.7,37,4.6,10,7457
26,60.9878,2,556,4.5,0,4.0,29,4.5,6,7458
25,121.9878,6,813,4.5,0,4.3,6,4.0,8,7459
29,110.1971,4,746,4.5,2,4.3,34,4.0,18,7460
13,36.5878,2,175,5.0,5,5.0,21,4.0,19,7461
13,19.4922,3,90,5.0,2,5.0,21,4.7,3,7462
0,9.99,10,101,4.3,4,4.8,4,4.9,20,7463
0,13.0471,1,136,0.0,5,5.0,4,0.0,18,7464
23,18.2878,9,183,4.8,2,4.9,33,4.8,12,7465
13,24.3878,2,100,5.0,2,5.0,21,4.5,14,7466
19,12.1878,3,91,4.7,2,4.3,34,4.0,8,7467
19,15.799,9,92,4.7,2,4.7,34,4.7,9,7468
24,61.098,1,470,5.0,0,5.0,26,5.0,4,7469
13,19.4922,0,84,0.0,5,0.0,21,0.0,3,7470
9,38.987,6,24,2.2,0,2.2,13,3.2,16,7471
23,22.7924,8,217,4.1,2,3.6,38,4.1,1,7472
0,14.1929,1,149,2.0,4,3.0,4,4.0,17,7473
1,79.23899999999998,11,452,4.2,1,4.5,34,4.4,9,7474
3,158.5878,6,1,4.0,4,4.3,24,3.0,9,7475
14,10.9678,46,1,3.2,4,2.6,7,2.5,19,7476
13,12.1878,2,67,5.0,4,5.0,21,4.0,19,7477
3,29.386,1,1,5.0,2,5.0,24,0.0,11,7478
16,6.99,5,47,4.3,4,4.4,6,4.6,20,7479
29,50.898,4,552,4.3,1,4.8,29,4.3,4,7480
22,29.99,2,217,5.0,0,5.0,11,4.5,20,7481
13,26.0971,2,95,2.5,2,3.0,21,3.0,18,7482
16,36.5878,7,310,4.4,2,4.7,6,4.7,14,7483
13,15.799,8,47,3.9,4,4.0,21,3.9,9,7484
19,67.0878,4,360,4.8,0,5.0,22,4.3,15,7485
0,9.99,1,149,2.0,4,3.0,4,4.0,20,7486
29,158.5878,5,1426,2.0,1,2.6,28,1.8,0,7487
23,49.99,5,425,3.2,0,3.2,37,2.6,20,7488
5,48.7878,14,386,4.1,0,4.4,1,3.6,2,7489
8,231.7878,91,2464,4.9,1,4.9,9,4.7,14,7490
26,91.4878,6,765,3.8,0,4.2,29,4.2,12,7491
29,77.9922,9,830,4.6,0,4.9,38,4.8,3,7492
26,54.8878,14,294,4.6,2,4.7,34,3.7,15,7493
23,54.8878,4,391,5.0,0,4.8,33,4.8,6,7494
19,121.38,16,919,4.5,0,4.6,6,4.6,4,7495
26,110.352,19,674,4.8,0,4.6,25,4.2,5,7496
19,24.3878,4,192,5.0,0,5.0,6,5.0,12,7497
23,24.3878,1,135,5.0,5,5.0,39,5.0,8,7498
19,146.3878,45,610,4.4,0,4.4,6,4.0,15,7499
19,37.6971,2,307,5.0,0,4.5,17,4.5,18,7500
25,54.8878,2,451,4.5,0,5.0,16,4.5,8,7501
22,48.7878,4,402,5.0,0,5.0,17,4.5,10,7502
13,24.99,0,149,0.0,5,0.0,21,0.0,20,7503
13,21.6,0,115,0.0,5,0.0,21,0.0,7,7504
22,121.9878,1,883,5.0,5,5.0,6,5.0,19,7505
19,27.6,3,246,5.0,2,4.0,17,4.0,7,7506
22,18.2878,27,174,4.5,2,4.7,8,4.7,10,7507
23,48.7878,7,358,4.7,0,4.7,25,4.8,14,7508
19,48.986,2,222,4.5,0,5.0,35,4.5,11,7509
23,30.498,8,204,4.1,0,4.4,37,4.1,4,7510
26,92.2929,51,691,4.8,0,4.7,34,4.4,17,7511
25,35.598,37,262,4.3,2,4.5,34,4.3,4,7512
10,42.639,4,65,4.8,4,5.0,13,4.0,9,7513
26,40.752,0,104,0.0,5,0.0,34,0.0,5,7514
16,10.1322,2,82,4.5,4,5.0,6,4.0,3,7515
29,48.7878,6,168,4.6,0,5.0,34,4.0,10,7516
19,21.6,0,210,0.0,5,0.0,17,0.0,7,7517
16,12.1878,2,82,4.5,4,5.0,6,4.0,0,7518
13,12.0,3,59,4.3,2,5.0,21,4.3,7,7519
13,19.99,2,116,5.0,2,4.5,21,5.0,20,7520
29,97.5878,6,914,4.8,0,4.8,38,4.7,0,7521
19,36.5878,1,229,5.0,0,5.0,17,5.0,14,7522
29,182.9878,31,1416,4.6,0,4.8,34,4.4,0,7523
11,60.9878,0,61,0.0,5,0.0,13,0.0,15,7524
26,54.8878,0,530,0.0,5,0.0,29,0.0,15,7525
23,67.0878,5,425,3.2,0,3.2,37,2.6,15,7526
24,54.8878,0,278,0.0,5,0.0,26,0.0,14,7527
19,18.186,15,108,3.8,4,4.1,34,3.9,11,7528
16,18.258,1,104,5.0,0,5.0,15,5.0,4,7529
29,101.3922,15,1403,4.5,0,4.8,38,4.8,3,7530
16,4.99,1,62,5.0,5,5.0,17,5.0,20,7531
3,30.4878,1,1,5.0,2,5.0,24,0.0,13,7532
3,26.99,2,1,5.0,5,5.0,24,5.0,20,7533
29,91.4878,19,944,3.6,0,4.2,38,4.6,10,7534
16,24.3878,0,125,0.0,5,0.0,15,0.0,6,7535
22,37.8078,12,285,4.3,2,4.2,8,4.4,6,7536
25,121.9878,17,1124,4.8,0,4.8,17,4.5,2,7537
19,10.1322,0,109,0.0,5,0.0,23,0.0,3,7538
29,82.9478,8,876,4.7,0,5.0,38,4.6,19,7539
21,17.1522,19,61,2.1,4,2.9,37,2.8,3,7540
20,12.1878,11,109,4.5,2,4.7,38,4.8,15,7541
16,10.1322,7,83,4.7,2,4.3,6,4.3,3,7542
22,24.3878,9,205,4.5,0,4.8,8,4.3,14,7543
8,219.539,177,2262,4.4,1,4.6,9,4.4,9,7544
22,28.3929,9,205,4.5,0,4.8,8,4.3,17,7545
14,19.152,24,1,4.3,4,4.1,7,3.5,5,7546
26,97.5878,22,630,4.5,0,4.6,34,3.9,12,7547
26,91.4878,51,691,4.8,0,4.7,34,4.4,13,7548
26,60.9878,7,521,4.7,0,4.3,38,5.0,19,7549
22,22.7924,1,200,5.0,0,5.0,8,5.0,1,7550
8,121.9878,337,1334,4.3,1,4.7,9,4.5,8,7551
20,12.1878,1,48,5.0,4,5.0,38,5.0,12,7552
16,14.6278,85,2,4.1,4,3.5,6,2.3,19,7553
16,19.99,12,239,4.7,2,4.8,6,4.6,20,7554
7,237.986,86,1703,3.3,1,4.3,34,4.1,11,7555
11,30.4878,2,26,5.0,4,5.0,13,5.0,0,7556
11,36.5878,1,31,5.0,2,5.0,13,4.0,8,7557
19,18.2878,4,102,4.3,4,4.3,34,4.5,10,7558
8,280.5878,228,4295,4.2,1,4.8,9,4.6,19,7559
14,38.987,0,442,0.0,5,0.0,7,0.0,16,7560
29,109.7878,6,914,4.8,0,4.8,38,4.7,2,7561
23,42.6878,10,312,3.5,2,4.0,38,3.6,15,7562
19,91.4878,7,722,4.6,0,4.1,17,4.0,12,7563
24,127.7929,7,729,4.0,0,4.1,26,3.7,17,7564
13,12.1524,3,59,4.3,2,5.0,21,4.3,1,7565
22,14.99,2,142,4.5,0,4.0,11,3.5,20,7566
22,85.3878,2,603,5.0,1,4.5,17,5.0,12,7567
14,24.3878,2,213,5.0,4,5.0,7,5.0,10,7568
26,55.0971,0,530,0.0,5,0.0,29,0.0,18,7569
23,67.0878,5,425,3.2,0,3.2,37,2.6,2,7570
16,18.2878,1,127,5.0,2,5.0,6,5.0,2,7571
26,73.139,7,521,4.7,0,4.3,38,5.0,9,7572
16,50.898,10,169,4.3,4,4.1,6,3.6,4,7573
13,36.5878,1,151,5.0,2,5.0,21,5.0,2,7574
0,42.6878,14,708,4.5,0,4.6,4,4.9,15,7575
8,319.0,99,4002,4.7,1,4.8,9,4.5,18,7576
18,15.587,1,115,4.0,2,5.0,15,4.0,16,7577
23,29.88,7,115,4.4,2,4.7,12,4.3,7,7578
19,89.88,3,585,4.3,1,4.3,15,3.3,7,7579
19,24.3878,1,223,5.0,5,5.0,17,5.0,15,7580
23,24.3878,2,140,4.5,2,4.0,39,4.0,19,7581
23,48.7878,11,293,4.9,0,4.7,37,4.6,6,7582
19,18.2878,0,119,0.0,5,0.0,17,0.0,13,7583
13,42.5929,0,178,0.0,5,0.0,21,0.0,17,7584
13,18.2878,2,63,4.0,2,4.5,21,4.0,15,7585
16,50.898,0,387,0.0,5,0.0,6,0.0,4,7586
22,22.087,27,174,4.5,2,4.7,8,4.7,16,7587
19,34.7971,6,229,4.4,2,4.7,25,5.0,18,7588
29,182.9878,34,1376,4.0,1,4.3,34,3.8,19,7589
26,64.6478,0,569,0.0,5,0.0,28,0.0,12,7590
26,36.5878,8,341,4.2,0,4.6,38,4.5,6,7591
13,24.3878,0,115,0.0,5,0.0,21,0.0,15,7592
13,13.4078,3,62,4.3,2,4.7,21,5.0,10,7593
3,42.6878,0,1,0.0,5,0.0,24,0.0,2,7594
0,42.6878,4,1,3.0,1,3.5,24,4.0,12,7595
19,12.1878,0,109,0.0,5,0.0,8,0.0,2,7596
19,60.9878,8,415,4.4,1,4.4,6,4.0,15,7597
22,18.186,5,223,4.7,2,4.4,8,5.0,11,7598
14,18.2878,7,221,4.3,2,4.1,7,4.3,8,7599
16,60.93899999999999,10,169,4.3,4,4.1,6,3.6,9,7600
16,12.1878,2,82,4.5,4,5.0,6,4.0,10,7601
25,170.7878,1,1250,5.0,0,5.0,6,4.0,2,7602
29,231.9971,4,1413,4.0,0,4.0,34,3.8,18,7603
14,24.3878,2,213,5.0,4,5.0,7,5.0,19,7604
11,36.5878,2,57,5.0,0,5.0,13,5.0,15,7605
0,12.1878,1,113,5.0,2,5.0,4,5.0,0,7606
5,109.739,14,744,3.2,1,4.6,1,4.1,9,7607
23,24.3878,7,142,4.4,2,4.7,39,4.6,14,7608
13,45.1278,1,178,5.0,4,5.0,21,4.0,12,7609
23,45.37,6,341,4.4,2,4.3,38,4.2,16,7610
11,18.2878,1,15,3.0,2,4.0,13,3.0,0,7611
23,25.0724,2,140,4.5,2,4.0,39,4.0,1,7612
14,18.2878,7,221,4.3,2,4.1,7,4.3,12,7613
0,12.1878,1,113,5.0,2,5.0,4,5.0,2,7614
3,32.4,2,1,5.0,5,5.0,24,5.0,7,7615
19,36.5878,7,289,3.8,2,4.1,17,3.7,19,7616
19,60.9878,8,415,4.4,1,4.4,6,4.0,12,7617
2,167.952,7,1151,4.0,1,4.9,39,4.7,5,7618
13,23.3922,1,151,5.0,2,5.0,21,5.0,3,7619
3,24.3878,0,1,0.0,5,0.0,24,0.0,8,7620
6,195.986,20,1628,3.5,0,3.8,37,3.3,11,7621
16,9.99,3,93,4.7,2,4.7,10,5.0,20,7622
0,12.1524,5,143,4.6,2,5.0,4,5.0,1,7623
25,71.298,3,585,3.3,0,3.7,17,3.7,4,7624
19,12.7729,3,91,4.7,2,4.3,34,4.0,17,7625
14,62.352,4,790,5.0,2,5.0,7,5.0,5,7626
8,233.9922,64,4163,3.7,1,4.6,9,4.6,3,7627
22,83.986,0,609,0.0,5,0.0,36,0.0,11,7628
19,42.5929,1,309,5.0,2,5.0,17,5.0,17,7629
26,71.37,0,569,0.0,5,0.0,28,0.0,16,7630
2,101.3922,12,1098,4.0,0,4.8,39,4.6,3,7631
23,21.9478,3,163,5.0,2,5.0,33,5.0,15,7632
13,35.0922,2,191,5.0,0,5.0,21,4.5,3,7633
8,378.1878,88,4867,4.8,1,4.9,38,4.8,13,7634
16,12.1878,0,86,0.0,5,0.0,25,0.0,14,7635
23,42.6878,10,377,4.8,2,4.6,25,4.3,0,7636
19,45.75,10,374,3.9,2,4.0,6,3.3,10,7637
16,15.5922,40,2,4.1,4,3.9,6,2.8,3,7638
29,103.639,7,519,5.0,0,4.7,34,3.7,9,7639
23,30.4878,2,92,4.0,2,4.0,12,3.5,15,7640
23,42.6878,7,358,4.7,0,4.7,25,4.8,10,7641
0,24.3878,2,234,3.0,2,5.0,4,4.0,19,7642
26,89.8971,6,765,3.8,0,4.2,29,4.2,18,7643
0,12.1878,1,136,0.0,5,5.0,4,0.0,0,7644
26,77.9922,11,759,4.2,0,4.3,10,3.9,3,7645
29,207.3878,52,2295,4.7,1,4.9,38,4.8,2,7646
29,79.2878,23,792,4.7,0,4.9,8,4.3,12,7647
0,12.0,2,105,3.0,2,5.0,4,5.0,7,7648
23,21.9478,13,203,4.5,0,4.5,33,4.5,2,7649
11,36.5878,2,57,5.0,0,5.0,13,5.0,13,7650
26,45.37,0,369,0.0,5,0.0,28,0.0,16,7651
19,18.2878,15,108,3.8,4,4.1,34,3.9,10,7652
16,36.539,7,310,4.4,2,4.7,6,4.7,9,7653
7,179.3922,94,1685,4.0,0,4.7,34,4.3,3,7654
24,79.2878,4,549,4.7,2,4.8,26,4.3,19,7655
29,226.1971,52,2295,4.7,1,4.9,38,4.8,18,7656
19,12.1878,1,109,5.0,0,5.0,8,5.0,10,7657
26,36.5878,27,305,4.6,2,4.6,34,4.4,6,7658
8,182.9878,202,2469,4.7,1,4.9,9,4.7,10,7659
0,12.1878,3,101,4.0,0,4.7,4,4.5,6,7660
22,14.99,2,145,4.5,0,4.0,11,5.0,20,7661
0,12.1878,3,122,2.7,4,4.0,4,3.0,0,7662
24,54.8878,6,387,4.2,2,4.7,26,4.2,15,7663
23,54.8878,2,156,4.5,2,4.5,12,3.5,0,7664
11,22.7924,1,24,0.0,5,5.0,13,0.0,1,7665
14,63.8929,4,790,5.0,2,5.0,7,5.0,17,7666
19,67.0878,3,380,4.3,0,4.3,15,3.3,19,7667
23,24.8429,1,56,4.0,2,5.0,12,5.0,17,7668
16,12.432,0,86,0.0,5,0.0,25,0.0,5,7669
5,35.598,7,361,4.2,2,4.6,1,4.2,4,7670
23,35.598,4,102,4.8,4,4.5,12,4.0,4,7671
24,37.9924,0,278,0.0,5,0.0,26,0.0,1,7672
14,27.6,0,442,0.0,5,0.0,7,0.0,7,7673
9,3.8922,2,7,4.5,4,5.0,13,5.0,3,7674
24,163.2929,2,1122,5.0,2,5.0,26,4.0,17,7675
26,86.352,3,604,4.3,1,4.0,28,4.0,5,7676
22,40.752,13,285,4.3,2,4.2,8,4.4,5,7677
26,62.3922,3,604,4.3,1,4.0,28,4.0,3,7678
19,219.5878,35,888,4.7,0,4.4,6,3.8,10,7679
19,12.1878,1,102,4.0,2,4.0,8,4.0,12,7680
22,73.1878,0,488,0.0,5,0.0,17,0.0,15,7681
24,30.4878,5,247,5.0,0,4.6,26,4.8,6,7682
26,65.88,20,581,4.6,0,4.8,37,4.3,7,7683
3,42.6878,0,1,0.0,5,0.0,24,0.0,12,7684
23,67.152,5,425,3.2,0,3.2,37,2.6,5,7685
8,159.4971,53,1686,4.1,0,4.6,9,4.3,18,7686
23,27.6,2,198,4.0,5,4.5,37,4.0,7,7687
16,28.587,47,8,4.2,4,4.1,6,3.6,16,7688
19,12.1878,6,109,4.8,2,4.8,34,4.8,2,7689
17,60.9878,1,266,5.0,1,5.0,21,5.0,6,7690
16,36.5878,7,310,4.4,2,4.7,6,4.7,15,7691
29,70.1922,19,944,3.6,0,4.2,38,4.6,3,7692
7,170.7878,52,1363,3.2,0,3.8,25,4.0,10,7693
25,52.752,4,422,4.0,0,4.8,8,4.3,5,7694
9,4.99,2,7,4.5,4,5.0,13,5.0,20,7695
9,24.3878,5,23,5.0,2,5.0,13,4.8,2,7696
30,97.5878,5,1020,3.8,0,4.2,39,4.2,10,7697
13,23.3922,1,151,5.0,2,5.0,21,5.0,3,7698
0,12.1878,3,122,2.7,4,4.0,4,3.0,15,7699
19,36.5878,2,307,5.0,0,4.5,17,4.5,13,7700
10,17.7429,15,1,4.4,2,4.0,13,3.3,17,7701
13,30.4878,2,116,5.0,2,4.5,21,5.0,13,7702
2,146.3878,7,1151,4.0,1,4.9,39,4.7,0,7703
8,182.58,177,2262,4.4,1,4.6,9,4.4,4,7704
16,19.152,1,126,5.0,2,5.0,6,4.0,5,7705
14,4.8,8,78,4.6,4,4.8,7,5.0,7,7706
19,57.9971,6,589,4.8,2,4.5,17,4.0,18,7707
11,31.1922,0,22,0.0,5,0.0,13,0.0,3,7708
23,37.962,6,76,4.2,2,4.5,12,3.4,1,7709
19,18.2878,1,163,5.0,2,4.0,17,2.0,0,7710
20,12.1878,0,61,0.0,5,0.0,29,0.0,10,7711
16,12.1878,2,88,0.0,5,5.0,6,0.0,12,7712
13,30.4878,0,84,0.0,5,0.0,21,0.0,15,7713
14,6.0878,8,78,4.6,4,4.8,7,5.0,6,7714
19,36.5878,9,185,3.9,2,3.9,25,4.2,2,7715
25,170.7878,1,1250,5.0,0,5.0,6,4.0,15,7716
9,18.2878,0,41,0.0,5,0.0,13,0.0,12,7717
11,96.798,1,106,4.0,2,5.0,13,4.0,4,7718
22,10.1322,3,67,5.0,2,5.0,16,5.0,3,7719
23,24.3878,8,217,4.1,2,3.6,38,4.1,14,7720
23,38.352,3,308,5.0,0,4.7,29,4.3,5,7721
9,24.3878,0,28,0.0,5,0.0,13,0.0,10,7722
22,19.4922,70,193,4.3,2,4.4,34,4.0,3,7723
23,36.5878,3,308,5.0,0,4.7,29,4.3,10,7724
16,23.952,0,125,0.0,5,0.0,15,0.0,5,7725
7,280.5878,0,1967,0.0,5,0.0,34,0.0,14,7726
13,24.3878,0,131,0.0,5,0.0,21,0.0,8,7727
13,30.439,2,95,2.5,2,3.0,21,3.0,9,7728
4,179.3922,18,1977,4.3,1,4.8,39,4.6,3,7729
10,38.352,4,65,4.8,4,5.0,13,4.0,5,7730
11,19.99,3,29,5.0,2,5.0,13,4.7,20,7731
19,31.1922,8,257,4.5,0,4.4,10,3.9,3,7732
19,36.5878,10,223,4.4,2,4.4,25,4.9,6,7733
10,22.087,0,29,0.0,5,0.0,13,0.0,16,7734
0,24.3878,2,234,3.0,2,5.0,4,4.0,14,7735
29,129.87,39,863,4.2,0,4.4,34,4.4,16,7736
18,683.1878,8,2455,3.7,0,3.4,32,2.9,19,7737
16,19.4922,1,186,5.0,4,5.0,15,5.0,3,7738
22,61.098,0,397,0.0,5,0.0,3,0.0,4,7739
19,48.7878,6,271,4.5,2,4.8,10,4.5,15,7740
13,30.4878,3,94,4.7,0,4.7,21,4.7,13,7741
22,37.6971,25,241,4.1,2,4.5,34,4.1,18,7742
29,111.986,6,914,4.8,0,4.8,38,4.7,11,7743
26,28.9971,7,92,4.1,2,4.7,34,3.9,18,7744
2,99.99,12,1098,4.0,0,4.8,39,4.6,20,7745
16,35.598,8,257,4.2,0,3.9,6,3.8,4,7746
19,30.498,6,229,4.4,2,4.7,25,5.0,4,7747
22,30.3924,2,374,4.0,2,3.5,8,4.0,1,7748
26,67.0878,2,556,4.5,0,4.0,29,4.5,2,7749
9,30.498,6,24,2.2,0,2.2,13,3.2,4,7750
8,223.986,91,2464,4.9,1,4.9,9,4.7,11,7751
28,101.3922,0,1078,0.0,5,0.0,11,0.0,3,7752
23,52.752,5,406,5.0,0,4.8,10,4.8,5,7753
19,9.99,0,109,0.0,5,0.0,8,0.0,20,7754
22,115.8878,1,883,5.0,5,5.0,6,5.0,10,7755
24,24.3878,5,247,5.0,0,4.6,26,4.8,0,7756
19,24.3878,4,216,4.5,2,4.5,34,4.5,2,7757
19,35.598,7,289,3.8,2,4.1,17,3.7,4,7758
29,103.639,19,944,3.6,0,4.2,38,4.6,9,7759
16,52.1971,10,169,4.3,4,4.1,6,3.6,18,7760
28,77.87,14,670,4.2,0,4.5,8,4.3,16,7761
3,38.87,1,1,5.0,2,5.0,24,0.0,16,7762
23,41.986,7,115,4.4,2,4.7,12,4.3,11,7763
29,70.1922,19,944,3.6,0,4.2,38,4.6,3,7764
19,12.1878,6,122,4.5,2,4.5,8,4.7,10,7765
18,12.586,1,115,4.0,2,5.0,15,4.0,11,7766
9,22.087,0,41,0.0,5,0.0,13,0.0,16,7767
27,71.37,23,496,3.6,2,3.3,19,2.7,16,7768
11,24.3878,1,24,0.0,5,5.0,13,0.0,12,7769
23,60.9878,6,622,5.0,0,5.0,10,4.8,12,7770
23,36.5878,3,308,5.0,0,4.7,29,4.3,8,7771
29,101.3922,15,1403,4.5,0,4.8,38,4.8,3,7772
23,18.258,1,56,5.0,2,5.0,12,5.0,4,7773
13,24.3878,2,100,5.0,2,5.0,21,4.5,13,7774
11,31.1922,0,56,0.0,5,0.0,13,0.0,3,7775
13,28.9971,2,116,5.0,2,4.5,21,5.0,18,7776
19,12.0,3,91,4.7,2,4.3,34,4.0,7,7777
18,15.799,1,80,5.0,2,5.0,15,5.0,9,7778
16,79.2878,9,561,3.9,2,3.3,6,3.6,2,7779
13,19.4922,0,115,0.0,5,0.0,21,0.0,3,7780
26,53.88,29,544,4.6,0,4.7,38,4.5,7,7781
20,12.138,1,68,4.0,4,4.0,29,3.0,4,7782
19,42.6878,6,271,4.5,2,4.8,10,4.5,13,7783
22,159.99,63,847,3.8,0,3.4,2,3.5,20,7784
11,48.7878,0,70,0.0,5,0.0,13,0.0,15,7785
19,60.9878,3,380,4.3,0,4.3,15,3.3,0,7786
20,12.1878,0,69,0.0,5,0.0,29,0.0,8,7787
0,26.0971,1,240,3.0,2,5.0,4,5.0,18,7788
16,54.8878,10,169,4.3,4,4.1,6,3.6,15,7789
29,115.152,9,830,4.6,0,4.9,38,4.8,5,7790
13,52.1971,2,191,5.0,0,5.0,21,4.5,18,7791
23,73.1878,6,492,4.7,0,4.3,25,4.0,6,7792
5,42.6878,53,321,3.2,0,4.6,1,4.4,19,7793
11,31.1922,0,22,0.0,5,0.0,13,0.0,3,7794
13,12.4722,2,58,4.0,4,3.0,21,3.0,3,7795
16,12.1878,1,78,4.0,2,5.0,6,4.0,19,7796
